case_id,generator_variant,fiber_volume_fraction,mean_diameter_um,kappa,mean_ps,matrix_mu,matrix_alpha,matrix_d,fiber_mu,fiber_alpha,target_fiber_volume_fraction,target_mean_diameter_um,target_kappa,target_mean_ps,fitted_k1,fitted_k2,fit_energy_rmse,fit_energy_r2,fit_relevant_stress_rmse,fit_relevant_stress_r2,accepted_axons,attempts_total,seed,matrix_element_type,matrix_fit_representation
case_0071,straight,0.3640739999999998,0.503586,5.551115123125783e-17,0.8762221182969719,229.652036,-5.469103,0.0,624.173528,10.251434,0.364074,0.503586,0.0,0.8776,45.02614866966054,1.024167804196266,0.2931945603216823,0.9995758918177706,3.228473275032523,0.9986907410585883,1015,,42,C3D8RH,exact_one_term_ogden
case_0072,straight,0.3817539999999998,0.58348,0.0,0.8732243161533471,103.016057,-12.011166,0.0,584.615583,10.029979,0.381754,0.58348,0.0,0.8776,46.485984078162566,1.014893134626086,0.2731552736180555,0.999304648175691,3.4914238094274097,0.99803281947126,806,,42,C3D8RH,exact_one_term_ogden
case_0073,straight,0.3101700000000003,0.5617009999999999,0.0,0.8763270554488705,161.121253,-24.382314,0.0,104.796917,21.80741,0.31017,0.561701,0.0,0.8776,15.260852709618655,2.8268976613070285,0.2991454619100046,0.9997791959309648,4.241927358615307,0.9996040148287288,708,,42,C3D8RH,exact_one_term_ogden
case_0074,straight,0.3593600000000002,0.475109,0.0,0.8748626046681939,204.152277,-15.379687,0.0,256.546125,20.548143,0.35936,0.475109,0.0,0.8776,42.9975660402245,2.679485912518921,0.73984137672108,0.9989940293089756,11.61483773610661,0.998187331884763,1120,,42,C3D8RH,exact_one_term_ogden
case_0075,straight,0.3105720000000002,0.5993149999999999,0.0,0.8818032149253399,155.188328,-4.735441,0.0,160.220073,28.109393,0.310572,0.599315,0.0,0.8776,50.973105642496186,3.964529674821604,2.094104612959898,0.9977978278335596,44.8865991525937,0.997144000431428,625,,42,C3D8RH,exact_one_term_ogden
case_0076,straight,0.3571839999999993,0.4462309999999999,0.0,0.8751613961930746,106.177129,-14.044788,0.0,397.310537,4.213065,0.357184,0.446231,0.0,0.8776,22.7127476779616,0.310616381604206,0.0973362462837998,0.9998063534045928,1.0454297413665463,0.999409590647073,1264,,42,C3D8RH,exact_one_term_ogden
case_0077,straight,0.3266279999999994,0.45087,0.0,0.8751268428994714,351.764187,-4.093554,0.0,206.923688,25.101299,0.326628,0.45087,0.0,0.8776,53.03096172300947,3.342180453163301,1.368350643309137,0.9986885548009792,21.83908445861699,0.9983396999435974,1131,,42,C3D8RH,exact_one_term_ogden
case_0078,straight,0.3491650000000006,0.5561279999999998,0.0,0.8728306940954251,216.152744,-24.912459,0.0,349.256463,12.162568,0.349165,0.556128,0.0,0.8776,25.338415635602043,1.346199171914813,0.1938546348673812,0.9999415052396078,2.4500966675351634,0.9998895165631636,798,,42,C3D8RH,exact_one_term_ogden
case_0079,straight,0.3538169999999999,0.483343,0.0,0.8775400761209725,98.278262,-16.737642,0.0,247.03897,19.907162,0.353817,0.483343,0.0,0.8776,31.74123937514048,2.645895690537384,0.572795942959767,0.9985831524455884,9.445783215572233,0.9974581635150328,1067,,42,C3D8RH,exact_one_term_ogden
case_0080,straight,0.3675389999999999,0.5169819999999999,0.0,0.8749314139960803,142.980863,-6.712793,0.0,193.242521,13.143343,0.367539,0.516982,0.0,0.8776,18.18165303605228,1.4280288820358498,0.1499009724672817,0.9996604823885562,1.6649870097838595,0.998991831489808,981,,42,C3D8RH,exact_one_term_ogden
case_0081,straight,0.3372360000000005,0.470962,0.0,0.8773215789214801,96.70645,-9.775094,0.0,426.929636,8.492234,0.337236,0.470962,0.0,0.8776,26.91910591701088,0.7937333351716046,0.1504100249229481,0.9995171399203696,1.7289202199312097,0.9984982796694052,1070,,42,C3D8RH,exact_one_term_ogden
